PersonX tells herself that she can do it  HinderedBy  [GEN]	PersonX is too scared to do anything
PersonX eats at a restaurant  xReact  [GEN]	good
PersonX doesn’t catch the train  xAttr  [GEN]	irresponsible
PersonX sends PersonY a get-well card  xIntent  [GEN]	to make PersonY feel better
PersonX announces the result  xAttr  [GEN]	decisive
PersonX persuades PersonY to take a trip  xIntent  [GEN]	to show PersonY that he is capable
PersonX likes a pink hat  xReact  [GEN]	happy
PersonX sits down at a pub  xIntent  [GEN]	to be alone
PersonX gets a car  xReact  [GEN]	happy
PersonX and PersonY embrace each other  xIntent  [GEN]	to be with PersonY
PersonX fears that PersonY will put together something  xReact  [GEN]	afraid
PersonX cleans the beach house  xWant  [GEN]	to clean the floor
PersonX tells PersonY that he still loves her  xEffect  [GEN]	
PersonX is a competent person  xReact  [GEN]	smart
PersonX eats dinner with his family  xEffect  [GEN]	gets a good meal
PersonX buys a toaster  xIntent  [GEN]	to be prepared for the future
PersonX chooses to work as a soccer coach  HinderedBy  [GEN]	PersonX can't find the football team
PersonX decides to hurt herself  xReact  [GEN]	frightened
PersonX carries a backpack  HinderedBy  [GEN]	PersonX can no longer carry a backpack
PersonX carries a backpack  xReact  [GEN]	relaxed
PersonX murders PersonY's wife  xEffect  [GEN]	is charged with murder
PersonX gets it into his head  HinderedBy  [GEN]	PersonX can't find the words to talk to him
PersonX attends a kegger  xIntent  [GEN]	to be in touch with nature
PersonX went horse riding  xReact  [GEN]	playful
PersonX has to learn  xNeed  [GEN]	to learn to play drums
PersonX causes something  HinderedBy  [GEN]	PersonX can't find the part
PersonX accepts a deal  xIntent  [GEN]	to get paid
PersonX broke a window in PersonY's house  xWant  [GEN]	to go to jail
PersonX feels obligated to do it  HinderedBy  [GEN]	PersonX doesn't want to do it
PersonX puts down PersonY  xAttr  [GEN]	selfish
PersonX admits to doing something  xReact  [GEN]	guilty
PersonX reads that PersonY can be met  xReact  [GEN]	pleased
PersonX wants to give up smoking  xIntent  [GEN]	to feel healthy
PersonX opens a bookstore  xReact  [GEN]	excited
PersonX decides to go anyway  xEffect  [GEN]	gets a job
PersonX promises to stay loyal  xReact  [GEN]	confident
PersonX is very good at her job  xNeed  [GEN]	to be very good at her job
PersonX organizes the dance  HinderedBy  [GEN]	PersonX can't find the dresser
PersonX walks out of class  xNeed  [GEN]	to be in school
PersonX hosts a meal  xAttr  [GEN]	a good host
PersonX is better at it than anyone else  xAttr  [GEN]	smart
PersonX persuades PersonY to act  xAttr  [GEN]	persuasive
PersonX tells about PersonY's interests  xAttr  [GEN]	sociable
PersonX sees there’s nothing in the room  xWant  [GEN]	to see what’s there
PersonX kicks PersonY in the shin  xReact  [GEN]	angry
PersonX is assigned to go on the mission  xAttr  [GEN]	brave
PersonX makes shoes  xAttr  [GEN]	artistic
PersonX fires PersonX's coach  xIntent  [GEN]	to get rid of the coach
PersonX shares his opinion  xIntent  [GEN]	to be a good person
PersonX receives a support from an orphanage  xIntent  [GEN]	to be a better person
PersonX slips on the floor  xReact  [GEN]	embarrassed
PersonX expects the unexpected  HinderedBy  [GEN]	PersonX is not expecting the unexpected
PersonX is too drunk to walk  xEffect  [GEN]	is banned from the bar
PersonX wins Employee of the Year  xEffect  [GEN]	is congratulated by everyone
PersonX considers the other person’s needs  xNeed  [GEN]	to see the other person for the other person
PersonX begins to love PersonY  xNeed  [GEN]	to be happy
PersonX is very upset with PersonY  xIntent  [GEN]	to make PersonY happy
PersonX listens to CD of Brazilian music  HinderedBy  [GEN]	PersonX is deaf
PersonX just learned of PersonY's death  xReact  [GEN]	sad
PersonX sings along to songs  xNeed  [GEN]	to have a musical talent
PersonX considers the offer  xIntent  [GEN]	to meet the other candidates
PersonX meets PersonY’s friend  xAttr  [GEN]	social
PersonX meets PersonY's mother  xReact  [GEN]	happy
PersonX takes refuge in work  xAttr  [GEN]	dedicated
PersonX uses an opportunity  xWant  [GEN]	to avoid taking risks
PersonX hears it all  xReact  [GEN]	surprised
PersonX threatens to tell everyone  xReact  [GEN]	strong
PersonX carries a sign  xNeed  [GEN]	to be at the address
PersonX raises a glass to his uncle  xReact  [GEN]	honored
PersonX talks to the man  xReact  [GEN]	curious
PersonX has a lot of wine with lunch  xEffect  [GEN]	has a nice drink
PersonX has moved on to PersonY  HinderedBy  [GEN]	PersonX is too old to move
PersonX and PersonY have a family  xReact  [GEN]	cared for
PersonX chooses a big house  xEffect  [GEN]	is happy with the house
PersonX enjoys doing that  HinderedBy  [GEN]	PersonX is too busy to do that
PersonX is better at it than anyone else  xWant  [GEN]	to be better than anyone else.
PersonX does not like what PersonY did  xAttr  [GEN]	angry
PersonX gives back the keys  xIntent  [GEN]	to keep the keys in the wallet
PersonX is pleased to see that they are finished  xIntent  [GEN]	to take the challenge
PersonX adds a new chapter to his book  xWant  [GEN]	to finish his book
PersonX finds out PersonY’s story  xEffect  [GEN]	gets to know PersonY
PersonX dresses in a silly outfit  xEffect  [GEN]	feels silly
PersonX is an honorable member of society  xWant  [GEN]	to be a better person
PersonX goes away for a few days  xEffect  [GEN]	is happy
PersonX does his laundry  xIntent  [GEN]	to be organized
PersonX finds a solution  HinderedBy  [GEN]	PersonX is lazy
PersonX deletes some mail  xIntent  [GEN]	to be independent
PersonX tells PersonY she is a bad mother  xAttr  [GEN]	a bad mother
PersonX is out of his mind  xEffect  [GEN]	is a bit sad
PersonX is on a talk show  xReact  [GEN]	nervous
PersonX has a high evaluation score  xWant  [GEN]	to get even
PersonX loses self-respect  xWant  [GEN]	to be liked
PersonX chooses to work as a soccer coach  xAttr  [GEN]	trustworthy
PersonX takes the contract  xWant  [GEN]	to move on
PersonX finds an engagement ring in the street  xNeed  [GEN]	to be in the vicinity
PersonX goes to high school  xAttr  [GEN]	ambitious
PersonX gets the key to his office  xAttr  [GEN]	ambitious
PersonX wakes up in an unfamiliar room  xAttr  [GEN]	unusual
PersonX went to the car dealer  xNeed  [GEN]	to have borrowed money
PersonX volunteers to do something  xReact  [GEN]	responsible
PersonX wants to meet  xReact  [GEN]	excited
PersonX awakens PersonY's soul  xWant  [GEN]	to call PersonY and tell PersonY
PersonX becomes friendlier  xNeed  [GEN]	to be friends with someone
PersonX shouts at the audience  xIntent  [GEN]	to be heard
PersonX looks through a magnifying glass  xEffect  [GEN]	sees a picture
PersonX has a picnic with his family  xEffect  [GEN]	has a pleasant day
PersonX recovers his necklace  xAttr  [GEN]	resilient
PersonX lives up to PersonY's expectations  xWant  [GEN]	to be popular
PersonX eats lots of sweets  HinderedBy  [GEN]	PersonX is allergic to sweets
PersonX is watching for signs  xIntent  [GEN]	to know what is going on
PersonX manages to get out of jail  xEffect  [GEN]	is free
PersonX sleeps it off  xEffect  [GEN]	gets no sleep
PersonX drops his valuables  xAttr  [GEN]	careless
PersonX tells herself that she can do it  xReact  [GEN]	confident
PersonX is out of his mind  xAttr  [GEN]	introspective
PersonX explains the point  xIntent  [GEN]	to be understood
PersonX eats junk food  xReact  [GEN]	angry
PersonX appreciates PersonY’s advice  HinderedBy  [GEN]	PersonX doesn't like PersonY
PersonX tries to kick PersonY out of the car  xAttr  [GEN]	aggressive
PersonX dresses up for a play  xReact  [GEN]	cool
PersonX and PersonY get reacquainted  HinderedBy  [GEN]	PersonX and PersonY can't talk
PersonX pours wine at a wedding  xEffect  [GEN]	has a nice drink
PersonX always says good night  xIntent  [GEN]	to show that he is a good guy
PersonX offers to buy PersonY a coffee  xReact  [GEN]	helpful
PersonX helps PersonY do homework  xNeed  [GEN]	to be interested in PersonY
PersonX awakens PersonY's soul  xNeed  [GEN]	to be there
PersonX is reasonable on PersonY's asking  xAttr  [GEN]	intelligent
PersonX proposes her theory  xWant  [GEN]	to talk to Jamie
PersonX is considered attractive  HinderedBy  [GEN]	PersonX is insecure
PersonX reads about the letter  xEffect  [GEN]	is interested in history
PersonX wants to make a good impression  xReact  [GEN]	interested
PersonX meets PersonY's mother  xWant  [GEN]	to get along with PersonY's mother
PersonX wants to be a scientist  xWant  [GEN]	to be an astronaut
PersonX teaches PersonY to be polite  xNeed  [GEN]	to be comfortable with PersonY
PersonX visits a sick friend  xEffect  [GEN]	is cured
PersonX learns to live with her misfortune  HinderedBy  [GEN]	PersonX is too scared to try
PersonX can't wait any longer  xEffect  [GEN]	is given a date
PersonX makes an appeal to PersonY  xEffect  [GEN]	is liked by PersonY
PersonX gets a job  xAttr  [GEN]	responsible
PersonX needs to find a parking space  xWant  [GEN]	to park on the next level
PersonX likes to scare people  xReact  [GEN]	confident
PersonX drove PersonY to clinic  xIntent  [GEN]	to help PersonY
PersonX plays the doctor  xEffect  [GEN]	is satisfied
PersonX is sure of the reply  HinderedBy  [GEN]	PersonX is not sure of the reply
PersonX accepts a deal  xEffect  [GEN]	gets married
PersonX sits in the car and thinks  xIntent  [GEN]	to relax and think
PersonX and PersonY end up together  xWant  [GEN]	to be friends with PersonY
PersonX wants to start a business  xWant  [GEN]	to be self sufficient
PersonX smiles through it all  xIntent  [GEN]	to feel happy
PersonX uses contraception  xReact  [GEN]	fulfilled
PersonX asks PersonY to help out  xIntent  [GEN]	to make a difference
PersonX flies into the building  xEffect  [GEN]	is hurt
PersonX doesn't like living in PersonX's dorm  xIntent  [GEN]	to be independent
PersonX likes to go for walks  xIntent  [GEN]	to be close to nature
PersonX throws a letter in the trash  xEffect  [GEN]	is asked to pay for the letter
PersonX explains something about ethics  xNeed  [GEN]	to be able to talk about ethics
PersonX has a friend over for dinner  xAttr  [GEN]	friendly
PersonX gives up the baby  xNeed  [GEN]	to be willing to give up the baby
PersonX never wanted to go trick or treating  HinderedBy  [GEN]	PersonX always wanted to go trick or treating
PersonX hides the money  xReact  [GEN]	careless
PersonX recognizes the smell  xReact  [GEN]	excited
PersonX challenges PersonY to a fight  xAttr  [GEN]	strong
PersonX is watching for signs  HinderedBy  [GEN]	PersonX is not watching
PersonX gets a chance to practice what he has learned  xIntent  [GEN]	to be successful
PersonX selects a book  xEffect  [GEN]	reads the book
PersonX does not brush his teeth  xEffect  [GEN]	is angry
PersonX meets PersonY's mother  HinderedBy  [GEN]	PersonX doesn't know about PersonY's mother
PersonX buys a phone for PersonY  xNeed  [GEN]	to ask PersonY for help
PersonX reads that PersonY can be met  xEffect  [GEN]	is in demand
PersonX gives PersonY a good report  xWant  [GEN]	to be a good person
PersonX talks for a while  xEffect  [GEN]	becomes friends with the family
PersonX and PersonY pay bills  xWant  [GEN]	to pay down debts
PersonX exposes PersonY's wrong doing  HinderedBy  [GEN]	PersonX doesn't know anything about PersonY's behavior
PersonX finds her lover dead  HinderedBy  [GEN]	PersonX doesn't know how to find her lover
PersonX is very good at her job  xReact  [GEN]	confident
PersonX begins again  xNeed  [GEN]	to do something
PersonX gets a new haircut  xNeed  [GEN]	to request a haircut
PersonX can't help telling  HinderedBy  [GEN]	PersonX is too busy to tell anyone
PersonX awakens from a nightmare  xReact  [GEN]	frightened
PersonX goes hunting with PersonY  xNeed  [GEN]	to want to hunt
PersonX is an auto mechanic  HinderedBy  [GEN]	PersonX is still a child
PersonX continues on her way  xAttr  [GEN]	brave
PersonX is short of cash  xEffect  [GEN]	is no longer short of cash
PersonX is relieved of his duties  xReact  [GEN]	relaxed
PersonX stays home and watches TV  xReact  [GEN]	satisfied
PersonX studies in order to pass the exam  xWant  [GEN]	to study again
PersonX looks through a hole  xIntent  [GEN]	to find out what's wrong
PersonX sees a movie with friends  xReact  [GEN]	satisfied
PersonX hears about this story  xReact  [GEN]	anxious
PersonX has a pot of soup  xIntent  [GEN]	to make sure he is full
PersonX enjoys solving puzzles  xReact  [GEN]	exhausted
PersonX builds a garage  xEffect  [GEN]	is pleased with his work
PersonX's cousin marries  xReact  [GEN]	relieved
PersonX saves the doctor  xEffect  [GEN]	is thanked by the doctor
PersonX learns that PersonY has a cold  xWant  [GEN]	to help PersonY
PersonX is prepared for an important exam  xWant  [GEN]	to be prepared
PersonX is playing football  xReact  [GEN]	tired
PersonX wishes for a vacation  xEffect  [GEN]	goes to a resort
PersonX neglects to mention PersonY's presence  xReact  [GEN]	disappointed
PersonX challenges PersonY to a fight  HinderedBy  [GEN]	PersonX is afraid of PersonY
PersonX designs an award-winning car  xNeed  [GEN]	to have a design document
PersonX offers a hand of friendship  xEffect  [GEN]	is thanked by his mother
PersonX gets an agent  xIntent  [GEN]	to start a business
PersonX sees PersonY’s outfit  xIntent  [GEN]	to know more about PersonY
PersonX spills it  xReact  [GEN]	embarrassed
PersonX has moved on to PersonY  xReact  [GEN]	relieved
PersonX brings back water  xAttr  [GEN]	polite
PersonX wears bright clothing  xAttr  [GEN]	vain
PersonX wins a grand prize  xNeed  [GEN]	to do something to win
PersonX says that the policeman should give up  xWant  [GEN]	to find a lawyer
PersonX learns some information  HinderedBy  [GEN]	PersonX doesn't know anything
PersonX deserves sympathy  xAttr  [GEN]	compassionate
PersonX stares at personY  xAttr  [GEN]	nosy
PersonX ends the epidemic  xIntent  [GEN]	to save the world
PersonX starts to love PersonY  xIntent  [GEN]	to make PersonY happy
"PersonX says, ""Hello, stranger.""  xReact  [GEN]"	happy
PersonX throws a baseball around  HinderedBy  [GEN]	PersonX can't throw a baseball
PersonX talks to you  xReact  [GEN]	friendly
PersonX made the garden  xIntent  [GEN]	to beautify the yard
PersonX and PersonY suddenly fall in love  xReact  [GEN]	loved and relieved
PersonX tells herself that she can do it  xIntent  [GEN]	to be sure that she can do it
PersonX and PersonY have a deal  xIntent  [GEN]	to be a leader and PersonY wants to get a promotion
PersonX shoots the interloper  HinderedBy  [GEN]	PersonX is afraid of guns
PersonX receives a blow to the head  xEffect  [GEN]	dies
PersonX puts everything in order  xAttr  [GEN]	orderly
PersonX becomes aware of PersonY's good fortune  xEffect  [GEN]	is grateful to PersonY
PersonX finds a man crying in his room  xEffect  [GEN]	is comforted by someone
PersonX reads a handwritten note  xIntent  [GEN]	to read the note
PersonX announces the result  HinderedBy  [GEN]	PersonX can't find the paper to write the results
PersonX takes personY to the shops  xEffect  [GEN]	is praised by personY
PersonX gives a slap to PersonY  xEffect  [GEN]	is yelled at by PersonY
PersonX adds a new chapter to his book  HinderedBy  [GEN]	PersonX can't find the book
PersonX challenges PersonY to a fight  xIntent  [GEN]	to win
PersonX found a book  xNeed  [GEN]	to find a book
PersonX learns to live with her misfortune  xIntent  [GEN]	to feel better about herself
PersonX decides to quit smoking  xReact  [GEN]	free
PersonX becomes a guest  xNeed  [GEN]	to have a good opinion of the guest
PersonX adopts PersonY’s interests  xEffect  [GEN]	is a friend of PersonY’s
PersonX talks to her parents about her future  xIntent  [GEN]	to make amends to her parents
PersonX doesn't understand what it means  xWant  [GEN]	to understand it
PersonX chooses a big house  xReact  [GEN]	proud
PersonX gets in trouble again  xWant  [GEN]	to be punished
PersonX is made to work hard by PersonY  xReact  [GEN]	stressed
PersonX fails to get it together  xAttr  [GEN]	careless
PersonX discovers a mathematical formula  xNeed  [GEN]	to be interested
PersonX eats at a restaurant  xAttr  [GEN]	a meal-lovers
PersonX leads a revolution  xNeed  [GEN]	to have a clear idea
PersonX fails to kill PersonY  xEffect  [GEN]	gets into trouble
PersonX sits by the fire  xReact  [GEN]	tired
PersonX rides the cable car  xIntent  [GEN]	to be independent
PersonX has a smoke  HinderedBy  [GEN]	PersonX is not allowed to smoke
PersonX is having a picnic  HinderedBy  [GEN]	PersonX is not allowed in the park
PersonX borrows a book  xReact  [GEN]	excited
PersonX listens to the music in PersonY's car  xIntent  [GEN]	to know what is happening
PersonX regrets the fight  xEffect  [GEN]	is upset
PersonX considers the offer  xWant  [GEN]	to ask for a raise
PersonX gets over his drunk  xIntent  [GEN]	to be healthy
PersonX belongs in the back row  xEffect  [GEN]	has to go to the front row
PersonX visits the elderly  xAttr  [GEN]	caring
PersonX selects a book  xReact  [GEN]	motivated
PersonX posts a photo  xReact  [GEN]	happy
PersonX is tamed  xIntent  [GEN]	to be treated with kindness
PersonX dresses up for a play  xIntent  [GEN]	to impress a girl
PersonX proposes a change of dress code  xReact  [GEN]	proud
PersonX runs over PersonY's car  HinderedBy  [GEN]	PersonX is afraid to stop running
PersonX asks for an omelette  xAttr  [GEN]	adventurous
PersonX is growing too tall  xEffect  [GEN]	is thin
PersonX is the best person for the job  xAttr  [GEN]	smart
PersonX writes something for PersonY  xIntent  [GEN]	to help PersonY
PersonX and PersonY’s times cross  xEffect  [GEN]	and PersonY leave
PersonX chooses a great place to visit  xReact  [GEN]	confident
PersonX gets it into his head  xNeed  [GEN]	to get the ball rolling
PersonX is quitting  xIntent  [GEN]	to change his life
PersonX flies into the building  xWant  [GEN]	to get away
PersonX has a fight with his dad  xWant  [GEN]	to avoid his dad
PersonX goes hunting with PersonY  xIntent  [GEN]	to be seen as a hunter
PersonX sees Fred  xWant  [GEN]	to see Fred again
PersonX is ranting  xAttr  [GEN]	a bully
PersonX misplaces PersonY's report  xReact  [GEN]	ashamed
PersonX takes its clothes off  HinderedBy  [GEN]	PersonX is too busy to take it off
PersonX catches PersonY at it  HinderedBy  [GEN]	PersonX can't find PersonY
PersonX tells PersonY that they're predictable  xNeed  [GEN]	to be talking to PersonY
PersonX drives to her sister's house  HinderedBy  [GEN]	PersonX is afraid to drive
PersonX gives a speech to the students  xNeed  [GEN]	to be on stage
PersonX carves a totem pole  xNeed  [GEN]	to be able to carve a totem pole
PersonX wants to start a business  HinderedBy  [GEN]	PersonX can't find a job
PersonX visits the elderly  xNeed  [GEN]	to have a feeling of compassion
PersonX writes the note  xAttr  [GEN]	talented
PersonX enjoys solving puzzles  HinderedBy  [GEN]	PersonX can't find the answers
PersonX collects flowers for PersonY  HinderedBy  [GEN]	PersonX can't find the flowers
PersonX asks me out  xWant  [GEN]	to be friends with me
PersonX re-arranges the living room  HinderedBy  [GEN]	PersonX can't find the old fridge
PersonX and PersonY stop doing what they're doing  HinderedBy  [GEN]	PersonX is afraid to tell PersonY what to do
PersonX asks PersonY to buy a gift  xIntent  [GEN]	to spend time with PersonY
PersonX shares his opinion  xAttr  [GEN]	intelligent
PersonX purchases it  xNeed  [GEN]	to have enough money
PersonX spends a lot of time on  HinderedBy  [GEN]	PersonX is too busy to spend time on things
PersonX finds a man crying in his room  xNeed  [GEN]	to be near
PersonX employs a clown  xNeed  [GEN]	to have a plan
PersonX gives PersonY a list of reasons  HinderedBy  [GEN]	PersonX doesn't know what to say
PersonX hopes for a promotion  xWant  [GEN]	to be a manager
PersonX calls personX  xIntent  [GEN]	to make a call
PersonX convinced PersonY that  xEffect  [GEN]	is rewarded by PersonY
PersonX rushes to PersonY's office  xWant  [GEN]	to work
PersonX visits personZ  HinderedBy  [GEN]	PersonX can't find personZ
PersonX wants to keep PersonY's secret  xEffect  [GEN]	is happy
PersonX claims PersonY is wasting his time  xAttr  [GEN]	aggressive
PersonX tries to make PersonY laugh  xReact  [GEN]	delighted
PersonX gets over his drunk  xNeed  [GEN]	to drink lots of alcohol
PersonX wants a girl-scout group  HinderedBy  [GEN]	PersonX can't find the money to buy a group.
PersonX pays to see a movie  xIntent  [GEN]	to relax
PersonX accidentally finds a new way  HinderedBy  [GEN]	PersonX can't find the new method
PersonX and PersonY share an experience  xIntent  [GEN]	to share his experience with PersonY
PersonX rushes to PersonY's office  HinderedBy  [GEN]	PersonX is afraid to stay late
PersonX studies signs  xIntent  [GEN]	to be prepared for a test
PersonX demands that PersonY quits eating  xEffect  [GEN]	gets the upper hand
PersonX hosts a meal  xNeed  [GEN]	to have a place to host a meal
PersonX calls personY's agent  xAttr  [GEN]	trustworthy
PersonX has to fly a kite  xIntent  [GEN]	to be active
PersonX murders PersonY's wife  HinderedBy  [GEN]	PersonX is too scared to do it
PersonX learns of a storm  xReact  [GEN]	sad
PersonX packs for a flight  xAttr  [GEN]	responsible
PersonX grows in height  xNeed  [GEN]	to start to grow
PersonX considers the problem  xAttr  [GEN]	smart
PersonX welcomes PersonY into his home  xAttr  [GEN]	friendly
PersonX proposes a change of dress code  HinderedBy  [GEN]	PersonX is too shy to talk to me about it
PersonX arrives in California  xEffect  [GEN]	has a great time
PersonX is ranting  HinderedBy  [GEN]	PersonX is too weak to speak
PersonX attends PersonY's retirement  xReact  [GEN]	happy
PersonX writes a list  xReact  [GEN]	challenged
PersonX finally gets to his car  xEffect  [GEN]	gets to his car
PersonX has a pot of soup  xWant  [GEN]	to feed the homeless
PersonX shouts at the audience  xReact  [GEN]	angry
PersonX being polite  xReact  [GEN]	competent
PersonX studies history at the library  HinderedBy  [GEN]	PersonX is not interested in history
PersonX shoots the interloper  xNeed  [GEN]	to have the motive
PersonX asks PersonY to help out  xWant  [GEN]	to help PersonY
PersonX accepts PersonX's purpose  xIntent  [GEN]	to have PersonY as a partner
PersonX looks PersonY up on the Internet  HinderedBy  [GEN]	PersonX is too embarrassed to ask PersonY out
PersonX is made to work hard by PersonY  xAttr  [GEN]	ambitious
PersonX creates the world  xNeed  [GEN]	to have the ability to create a world
PersonX listens to the world  xAttr  [GEN]	intelligent
PersonX is watching for signs  xAttr  [GEN]	vigilant
PersonX plays the doctor  xReact  [GEN]	competent
PersonX leads PersonY up the stairs  xEffect  [GEN]	gets the money
PersonX cuts off PersonY's finger  xReact  [GEN]	angry
PersonX realizes what it means  HinderedBy  [GEN]	"PersonX doesn't understand the meaning of ""being"""
PersonX visits a new town  HinderedBy  [GEN]	PersonX can't afford the bus ticket
PersonX listens to whale music  xIntent  [GEN]	to enjoy the music
PersonX waits for hours in a parking lot  HinderedBy  [GEN]	PersonX is too busy to check out
PersonX scores a hit  HinderedBy  [GEN]	PersonX is shy
PersonX drives PersonY to the restaurant  xReact  [GEN]	pleased
PersonX makes it to the first five  xNeed  [GEN]	to have a plan
PersonX visits the elderly  HinderedBy  [GEN]	PersonX is afraid of the elderly
PersonX drives the car home  xAttr  [GEN]	a good driver
PersonX does not fall apart  xWant  [GEN]	to be happy
PersonX becomes a guest  HinderedBy  [GEN]	PersonX is too shy to talk to people
PersonX hears a fire engine  HinderedBy  [GEN]	PersonX can't find the radio
PersonX puts money in the jukebox  HinderedBy  [GEN]	PersonX is not allowed to touch the jukebox
PersonX is sure it's a good idea  xIntent  [GEN]	to make the best use of the money
PersonX mends broken ties  xNeed  [GEN]	to be willing to help
PersonX speaks to his friends  xReact  [GEN]	upset
PersonX is buried in an avalanche  HinderedBy  [GEN]	PersonX can't find a shovel
PersonX gives a speech to the students  xIntent  [GEN]	to be liked
PersonX enjoys doing that  xWant  [GEN]	to be a musician
PersonX stinks of cheap beer  xAttr  [GEN]	stupid
PersonX is obliged to go on a mission  xIntent  [GEN]	to get away from the police
PersonX packs for a flight  xReact  [GEN]	eager
PersonX takes PersonY in hand  xAttr  [GEN]	affectionate
PersonX builds a secret compartment  HinderedBy  [GEN]	PersonX is not a spy
PersonX writes a beautiful poem  xWant  [GEN]	to do well on the test
PersonX flies out the door  HinderedBy  [GEN]	PersonX is afraid to leave the house
PersonX becomes very angry  xIntent  [GEN]	to get the job done
PersonX believes that  xIntent  [GEN]	to be objective
PersonX goes to the lab  xIntent  [GEN]	to learn more about the chemistry of a word
PersonX tries to look important  xNeed  [GEN]	to be able to talk to others
PersonX gets PersonY out of a bind  xEffect  [GEN]	is grateful to PersonY
PersonX comes up with a good idea  xEffect  [GEN]	is thanked by the boss
PersonX devises a new experiment  HinderedBy  [GEN]	PersonX can't find the ingredient
PersonX lies to the camera  xAttr  [GEN]	dishonest
PersonX has a cool idea  xEffect  [GEN]	gets applause
PersonX reads about the letter  xIntent  [GEN]	to know what the secret means
PersonX delivers the eulogy  xNeed  [GEN]	to be present
PersonX raves at the club  xIntent  [GEN]	to be popular
PersonX leads the race  xEffect  [GEN]	defeats the villain
PersonX and PersonY embrace each other  xAttr  [GEN]	romantic
PersonX tries to be moral  xAttr  [GEN]	a good person
PersonX researches  xNeed  [GEN]	to be interested in something
PersonX engages in horseplay  HinderedBy  [GEN]	PersonX is afraid of horses
PersonX appreciates PersonY’s advice  xReact  [GEN]	pleased
PersonX cuts her finger off with scissors  HinderedBy  [GEN]	PersonX is not a knifeer
PersonX is obliged to go on a mission  xReact  [GEN]	motivated
PersonX's boss prefers the new project  HinderedBy  [GEN]	PersonX is afraid to ask for a job
PersonX has an urge to run  xEffect  [GEN]	is in a running suit
PersonX sings a song in public  xEffect  [GEN]	is praised by his fans
PersonX tries out a new dance step  xReact  [GEN]	confident
PersonX builds a secret compartment  xWant  [GEN]	to hide
PersonX completes the ultimate goal  xIntent  [GEN]	to finish the goal
PersonX stays in school  xWant  [GEN]	to work hard
PersonX is looking for a new place to live  xWant  [GEN]	to be able to go out
PersonX and PersonY have a family  HinderedBy  [GEN]	PersonX and PersonY are in a fight with each other
PersonX's family talks to her  xIntent  [GEN]	to be accepted
PersonX arrives in California  HinderedBy  [GEN]	PersonX is too sick to travel
PersonX stays in school  xAttr  [GEN]	hardworking
PersonX reads about the letter  xWant  [GEN]	to know what the letter says
PersonX comes to terms with the loss  xReact  [GEN]	sad
PersonX is thrown across the room  xWant  [GEN]	to avoid the incident
PersonX tries to protect himself  xAttr  [GEN]	brave
PersonX inspects a fax  xNeed  [GEN]	to be curious
PersonX travels to Mexico  xEffect  [GEN]	meets Mexico City
"PersonX plays ""let's pretend""  xAttr  [GEN]"	fun
PersonX agrees to a trial  xReact  [GEN]	relieved
PersonX gives his love to PersonY  HinderedBy  [GEN]	PersonX doesn't have a boyfriend
PersonX fails to read the documents  xAttr  [GEN]	lazy
PersonX promised to do something  xEffect  [GEN]	does something
PersonX provides for a rainy day  xReact  [GEN]	pleased
PersonX takes PersonY in hand  xNeed  [GEN]	to be near PersonY
PersonX wants to make a good impression  xAttr  [GEN]	a person who listens to his friends
PersonX meets PersonY at a pub  xWant  [GEN]	to know more about PersonY
PersonX tells PersonY that he still loves her  xWant  [GEN]	to be dating her
PersonX posts a photo  HinderedBy  [GEN]	PersonX can't find the post
PersonX and PersonY leaves the country  xEffect  [GEN]	and PersonY are not happy
PersonX and PersonY embrace each other  xNeed  [GEN]	to be interested in PersonY
PersonX wants to send a warning  xEffect  [GEN]	receives a message
PersonX has an urge to run  xWant  [GEN]	to run
PersonX seems to be trying to rescue PersonY  xReact  [GEN]	protective
PersonX decided to go to war  xWant  [GEN]	to fight
PersonX has an internal struggle  xEffect  [GEN]	is upset
PersonX admires her parents’ garden  xReact  [GEN]	delighted
PersonX and PersonY cook some fish  xReact  [GEN]	satisfied
PersonX consults an attorney  xIntent  [GEN]	to protect his rights
PersonX wants a girl-scout group  xIntent  [GEN]	to be a new person
PersonX stops for a haircut  HinderedBy  [GEN]	PersonX is too embarrassed to shave
PersonX doesn't like living in PersonX's dorm  xWant  [GEN]	to live alone
PersonX remains steadfast in friendship  xIntent  [GEN]	to keep his friends
PersonX visits personZ  xReact  [GEN]	interested
PersonX waits for hours in a parking lot  xIntent  [GEN]	to get out of the parking lot
PersonX and PersonY meet at the restaurant  xEffect  [GEN]	and PersonY become friends
PersonX repents of the crime  xAttr  [GEN]	remorseful
PersonX has been cheating on PersonY  xAttr  [GEN]	dishonest
PersonX makes a trip to town  HinderedBy  [GEN]	PersonX is too busy to go on a trip
PersonX witnesses PersonY having sex  xReact  [GEN]	scared
PersonX gets a tooth pulled  xReact  [GEN]	nervous
PersonX is made to work hard by PersonY  xEffect  [GEN]	is promoted
PersonX listens to CD of Brazilian music  xWant  [GEN]	to get ready for school
PersonX sets fire to a car  xReact  [GEN]	angry
PersonX accidentally finds a new way  xWant  [GEN]	to change that
PersonX records a complaint  HinderedBy  [GEN]	PersonX can't find the tape recorder
PersonX's visits PersonY  HinderedBy  [GEN]	PersonX doesn't like PersonY
PersonX reveals everything  xReact  [GEN]	upset
PersonX does not like her new hair style  xReact  [GEN]	unhappy
PersonX gives up the engagement  xAttr  [GEN]	contrite
